file,line,type,commit,author,date,time,timezone,datetime,depth,length
style.css,229,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,19
style.css,230,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,18
style.css,231,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,80
style.css,232,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
style.css,233,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
style.css,234,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,63
style.css,235,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,11
style.css,236,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,13
style.css,237,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,19
style.css,238,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,11
style.css,239,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,8
style.css,240,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
style.css,241,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
style.css,242,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,34
style.css,243,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,4
style.css,244,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,11
style.css,245,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,16
style.css,246,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,12
style.css,247,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,19
style.css,248,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
style.css,249,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
style.css,250,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,31
style.css,251,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,11
style.css,252,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,11
style.css,253,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,15
style.css,254,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,22
style.css,255,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,15
style.css,256,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,15
style.css,257,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,19
style.css,258,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
style.css,259,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
style.css,260,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,44
style.css,261,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,37
style.css,262,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,12
style.css,263,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
style.css,264,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
style.css,265,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,51
style.css,266,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,5
style.css,267,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,17
style.css,268,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,15
style.css,269,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,59
style.css,270,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
style.css,271,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
style.css,272,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,39
style.css,273,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,18
style.css,274,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,63
style.css,275,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
style.css,276,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
style.css,277,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,41
style.css,278,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,22
style.css,279,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,17
style.css,280,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,81
style.css,281,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
style.css,282,css,baa5cece,kyle-flores,2025-05-03,10:38:43,-07:00,2025-05-03T10:38:43-07:00,0,0
index.js,1,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,71
index.js,2,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,0
index.js,3,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,55
index.js,4,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,43
index.js,5,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,61
index.js,6,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,55
index.js,7,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,0
index.js,8,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,55
index.js,9,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,61
index.js,10,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,0
index.js,11,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,18
index.js,12,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,25
index.js,13,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,20
index.js,14,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,3
index.js,15,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,56
index.js,16,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,56
index.js,17,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,50
index.js,18,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,50
index.js,19,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,4
index.js,20,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,1
index.js,21,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,0
index.html,1,html,fefd3c45,kyle-flores,2025-04-03,15:05:01,-07:00,2025-04-03T15:05:01-07:00,0,14
index.html,2,html,fefd3c45,kyle-flores,2025-04-03,15:05:01,-07:00,2025-04-03T15:05:01-07:00,0,15
index.html,3,html,fefd3c45,kyle-flores,2025-04-03,15:05:01,-07:00,2025-04-03T15:05:01-07:00,0,5
index.html,4,html,fefd3c45,kyle-flores,2025-04-03,15:05:01,-07:00,2025-04-03T15:05:01-07:00,0,21
index.html,5,html,fefd3c45,kyle-flores,2025-04-03,15:05:01,-07:00,2025-04-03T15:05:01-07:00,0,69
index.html,6,html,fefd3c45,kyle-flores,2025-04-03,15:05:01,-07:00,2025-04-03T15:05:01-07:00,0,54
index.html,7,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,39
index.html,8,html,fefd3c45,kyle-flores,2025-04-03,15:05:01,-07:00,2025-04-03T15:05:01-07:00,0,6
index.html,9,html,fefd3c45,kyle-flores,2025-04-03,15:05:01,-07:00,2025-04-03T15:05:01-07:00,0,5
index.html,10,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,0
index.html,11,html,fefd3c45,kyle-flores,2025-04-03,15:05:01,-07:00,2025-04-03T15:05:01-07:00,0,19
index.html,12,html,fefd3c45,kyle-flores,2025-04-03,15:05:01,-07:00,2025-04-03T15:05:01-07:00,0,75
index.html,13,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,65
index.html,14,html,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,0
index.html,15,html,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,45
index.html,16,html,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,21
index.html,17,html,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,50
index.html,18,html,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,5
index.html,19,html,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,0
index.html,20,html,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,23
index.html,21,html,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,0
index.html,22,html,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,20
index.html,23,html,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,0
index.html,24,html,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,3
index.html,25,html,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,33
index.html,26,html,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,33
index.html,27,html,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,30
index.html,28,html,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,30
index.html,29,html,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,4
index.html,30,html,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,5
index.html,31,html,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
index.html,32,html,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,52
index.html,33,html,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,51
index.html,34,html,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,0
index.html,35,html,5e616777,kyle-flores,2025-04-04,15:46:07,-07:00,2025-04-04T15:46:07-07:00,0,0
index.html,36,html,fefd3c45,kyle-flores,2025-04-03,15:05:01,-07:00,2025-04-03T15:05:01-07:00,0,6
index.html,37,html,fefd3c45,kyle-flores,2025-04-03,15:05:01,-07:00,2025-04-03T15:05:01-07:00,0,6
global.js,1,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,26
global.js,2,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,3,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,42
global.js,4,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,53
global.js,5,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,6,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,7,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,12
global.js,8,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,26
global.js,9,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,39
global.js,10,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,35
global.js,11,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,37
global.js,12,js,00000000,Not Committed Yet,2025-05-08,22:08:28,-07:00,2025-05-08T22:08:28-07:00,0,31
global.js,13,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,57
global.js,14,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,1
global.js,15,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,16,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,39
global.js,17,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,26
global.js,18,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,19,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,89
global.js,20,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,4
global.js,21,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,15
global.js,22,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,23,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,21
global.js,24,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,63
global.js,25,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,26,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,35
global.js,27,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,12
global.js,28,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,49
global.js,29,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,23
global.js,30,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,31,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,18
global.js,32,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,9
global.js,33,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,59
global.js,34,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,1
global.js,35,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,36,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,53
global.js,37,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,38,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,13
global.js,39,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,40,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,41,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,32
global.js,42,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,12
global.js,43,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,44,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,27
global.js,45,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,5
global.js,46,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,7
global.js,47,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,44
global.js,48,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,35
global.js,49,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,33
global.js,50,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,8
global.js,51,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,7
global.js,52,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,53,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,1
global.js,54,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,55,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,59
global.js,56,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,57,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,31
global.js,58,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,65
global.js,59,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,60,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,22
global.js,61,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,59
global.js,62,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,7
global.js,63,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,54
global.js,64,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,65,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,66,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,67,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,35
global.js,68,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,40
global.js,69,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,39
global.js,70,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,71,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,72,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,50
global.js,73,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,32
global.js,74,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,75,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,32
global.js,76,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,77,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,21
global.js,78,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,79,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,46
global.js,80,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,2
global.js,81,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,82,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,37
global.js,83,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,4
global.js,84,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,40
global.js,85,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,33
global.js,86,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,18
global.js,87,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,67
global.js,88,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,0
global.js,89,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,34
global.js,90,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,11
global.js,91,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,16
global.js,92,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,60
global.js,93,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,0
global.js,94,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,0
global.js,95,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,96,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,80
global.js,97,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,24
global.js,98,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,31
global.js,99,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,100,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,40
global.js,101,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,49
global.js,102,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,6
global.js,103,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,0
global.js,104,js,f4e3ce5b,kyle-flores,2025-04-18,16:47:21,-07:00,2025-04-18T16:47:21-07:00,0,0
global.js,105,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,30
global.js,106,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,49
global.js,107,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,20
global.js,108,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,50
global.js,109,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,42
global.js,110,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,50
global.js,111,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,129
global.js,112,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,56
global.js,113,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,1
global.js,114,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,37
global.js,115,js,a162d5a2,kyle-flores,2025-04-25,18:51:41,-07:00,2025-04-25T18:51:41-07:00,0,2
